ID,Vietnamese_Text,English_Text,Vietnamese_Female_Sound,Vietnamese_Male_Sound
lesson_vi2_l100_d10,"Ừ, mình biết. Mình còn ghép mấy tấm hình cũ thành một cuốn album tặng ông bà.","Yes, I know. I also pieced some old photos together into an album as a gift for my grandparents.",,
lesson_vi2_l100_d11,"Ý nghĩa ghê. Ông bà nhận chắc cảm động, hương trầm tỏa khắp nhà nữa là đủ Tết. Tối mình qua phụ nhá.","So meaningful. Your grandparents will surely be moved — with incense drifting through the house it will feel completely like Tet. I will come help this evening, alright.",,
lesson_vi2_l101_d0,"Chú mình về hưu hai năm nay, giờ chăn nuôi gà vịt ở miếng đất ngoài rìa xã.",My uncle retired two years ago and now raises chickens and ducks on a plot at the edge of the commune.,,
lesson_vi2_l101_d1,Nghe thảnh thơi ghê. Chú xài đất nhà hay thuê thêm?,That sounds peaceful. Does he use the family land or rent more?,,
lesson_vi2_l101_d2,"Đất nhà thôi. Chú đo lại ranh giới, rào kỹ, rồi kê mấy tấm ván làm chuồng.","Just the family land. He measured the boundary again, fenced it properly, then propped up some planks to build the coop.",,
lesson_vi2_l101_d3,"Chú khéo tay. Ở quê vắng người mà yên, sáng ra nghe chim chóc kêu là thích.",He is handy. The countryside is empty of people but peaceful — waking to birdsong is lovely.,,
lesson_vi2_l101_d4,"Đúng. Sau nhà có tảng đá lớn, chú kê ghế ngồi uống trà mỗi chiều.",Right. There is a big slab of rock behind the house where he sets a chair and drinks tea every afternoon.,,
lesson_vi2_l101_d5,"Sướng thiệt. Mà chú có nuôi con gì lớn không, kiểu bò hay dê?","Truly comfortable. Does he keep any big animals, like cattle or goats?",,
lesson_vi2_l101_d6,"Chưa. Chú nói nuôi lớn thì cực, thôi làm nhỏ mà chắc. Bé nhà mình thì cứ đòi đi coi voi ở sở thú.","Not yet. He says big animals are hard work, so better small and steady. My kid, meanwhile, keeps asking to go see the elephants at the zoo.",,
lesson_vi2_l101_d7,"Ha ha, trẻ con mà. Chú có bán trứng không, mình đặt một ít.","Ha ha, kids. Does he sell eggs? I would like to order some.",,
lesson_vi2_l101_d8,"Có. Chú nhạy với giá lắm, biết lúc nào nên bán, lúc nào nên giữ.",He does. He has a sharp sense for prices — knows when to sell and when to hold.,,
lesson_vi2_l101_d9,Kinh nghiệm cả đời mà. Hồi trước chú làm bên xí nghiệp phải không?,"A lifetime of experience. He used to work at a factory, right?",,
lesson_vi2_l101_d10,"Đúng rồi, làm trong dàn kỹ thuật. Giờ tay chú vẫn cứng, sờ vô máy là biết hư chỗ nào.","That is right, on the technical crew. His hands are still sure — he touches a machine and knows where the fault is.",,
lesson_vi2_l101_d11,"Nể ghê. Sáng mai mình nạp tiền điện thoại rồi gọi đặt hàng, tiện thể hỏi thăm chú luôn.","Impressive. Tomorrow morning I will top up my phone and call to order, and ask after him while I am at it.",,
lesson_vi2_l102_d0,"Chiều qua mưa lớn, cả dãy nhà ngoài kia ngập tới nửa bánh xe.",Yesterday afternoon it poured — the whole row of houses out there flooded up to the middle of the wheels.,,
lesson_vi2_l102_d1,"Mình biết, mình về lúc xế chiều, chạy chậm mà nước vẫn tràn vô ống pô.","I know, I came back in the late afternoon — I rode slowly and water still got into the exhaust.",,
lesson_vi2_l102_d2,Xe có sao không? Sửa mấy chỗ đó đắt lắm.,Is the bike alright? Repairs like that are expensive.,,
lesson_vi2_l102_d3,"May là không. Về tới mình lật yên lên lau khô, hong quạt cả đêm.","Luckily not. When I got home I flipped up the seat, wiped it dry and ran a fan on it all night.",,
lesson_vi2_l102_d4,Khen bạn kỹ tính đó. Điện thoại có ướt không? Màn hình mờ là hỏng cảm ứng liền.,Credit to you for being thorough. Did your phone get wet? Once the screen goes blurry the touch layer is done for.,,
lesson_vi2_l102_d5,"Không, mình bỏ trong túi ni lông. Mà pin tụt nhanh, hiển thị còn hai chục phần trăm.","No, I kept it in a plastic bag. But the battery drains fast — it displays twenty percent left.",,
lesson_vi2_l102_d6,"Sạc đi. À, khu mình cống nhỏ quá, cấu trúc thoát nước cũ rồi, mưa là ngập.","Charge it. Oh, the drains in our area are too small — the drainage structure is old, so any rain floods it.",,
lesson_vi2_l102_d7,"Đúng. Người ta độn thêm đá lên mặt đường, mà nước vẫn không rút.",True. They padded the road surface with extra stone and the water still does not drain away.,,
lesson_vi2_l102_d8,"Mưa xong côn trùng nhiều nữa, tối muỗi bay đầy nhà.",And after the rain there are more insects — at night mosquitoes fill the house.,,
lesson_vi2_l102_d9,"Ừ, mùi nước cống hắc lắm. Dại gì lội ra ngoài lúc đó, ở nhà cho gọn.","Yeah, the drain smell is harsh. It would be foolish to wade out at that point — better to stay in and keep it simple.",,
lesson_vi2_l102_d10,"Chuẩn. Mai mình mua thêm cái bơm nhỏ, nghe nói chưa tới hai chục đô-la.",Right. Tomorrow I will buy a small pump — apparently they are under twenty dollars.,,
lesson_vi2_l103_d0,"Trưa nay rảnh không? Để mình đãi một bữa, lâu rồi không gặp.",Are you free at lunch? Let me treat you — it has been a long time.,,
lesson_vi2_l103_d1,"Rảnh. Mình làm nốt cái báo cáo là xong, chừng mười lăm phút.","I am. I just need to finish off this report, about fifteen minutes.",,
lesson_vi2_l103_d2,Không gấp. Mình gõ cửa phòng bạn lúc mười một rưỡi nha.,No rush. I will knock on your office door at half past eleven.,,
lesson_vi2_l103_d3,"Ừ, khỏi gõ, cứ vô. Mà đừng đãi lớn quá, ăn gì gọn thôi.","Sure, no need to knock, just come in. And do not go overboard treating me — something simple is fine.",,
lesson_vi2_l103_d4,"Yên tâm. Quán gần đây có món khoai lang chiên với gà nướng, mình khoái lắm.",Do not worry. The place nearby has fried sweet potato and grilled chicken — I really enjoy it.,,
lesson_vi2_l103_d5,Nghe ngon. Hôm nọ mình đi ngang thấy đông nghẹt.,Sounds good. The other day I passed by and it was packed.,,
lesson_vi2_l103_d6,Hoá ra ai cũng biết chỗ đó rồi. Mình đặt bàn trước cho chắc.,Turns out everyone already knows about it. I will book a table to be safe.,,
lesson_vi2_l103_d7,"Được. Mà bạn khỏi đãi đâu, để mình trả, tháng này mình vừa đoạt giải nhỏ ở công ty.","Alright. But you do not have to treat me — let me pay, I just won a small prize at work this month.",,
lesson_vi2_l103_d8,"Chúc mừng! Vậy chia đôi. Đừng chém gió nữa, giải gì kể nghe coi.",Congratulations! Then we split it. Stop talking big — tell me what the prize actually was.,,
lesson_vi2_l103_d9,"Ha ha, giải nhỏ thôi mà. Có khoản thưởng, trừ khấu trừ xong còn kha khá.","Ha ha, it really is small. There is a bonus — after deductions it is still decent.",,
lesson_vi2_l103_d10,"Mừng cho bạn. Chiều rảnh thì ghé nhà mình, mình mới mua nho với ít thuốc bên tiệm dược về.",Happy for you. If you are free this afternoon come by my place — I just bought grapes and some medicine from the pharmacy.,,
lesson_vi2_l103_d11,"Bạn bệnh hả? Nghỉ đi, đừng để ai quấy rầy, nằm nghe radio cho lỏng người.","Are you unwell? Rest then, do not let anyone disturb you — lie down and listen to the radio to loosen up.",,
lesson_vi2_l104_d0,"Chuyến đi cuối tuần chắc phải hoãn, bé bị viêm họng, nuốt là đau.",The weekend trip will have to be postponed — my kid has a sore throat and it hurts to swallow.,,
lesson_vi2_l104_d1,Tội ghê. Bé sốt không? Có run tay chân gì không?,Poor thing. Does she have a fever? Any shivering in her hands or feet?,,
lesson_vi2_l104_d2,"Sốt nhẹ thôi, một xíu à. Mình dỗ mãi bé mới chịu uống thuốc.","Only a slight fever, just a little. I had to coax her for ages before she would take the medicine.",,
lesson_vi2_l104_d3,"Trẻ con vậy đó. Mà coi chừng ngộ độc thức ăn nữa, hôm qua bé ăn gì lạ không?",Kids are like that. Watch out for food poisoning too — did she eat anything unusual yesterday?,,
lesson_vi2_l104_d4,"Không. Chắc do trời trở, mây kéo về là bé ho liền.",No. It is probably the weather turning — clouds roll in and she starts coughing right away.,,
lesson_vi2_l104_d5,"Ừ. Cho bé nghỉ ngơi, chơi trong nhà, mấy con cừu bông với cái lồng đèn cũ là bé quên bệnh.",Right. Let her rest and play indoors — her stuffed sheep and that old lantern will make her forget she is sick.,,
lesson_vi2_l104_d6,"Ha, đúng. Bé còn bày cả bầy thú bông ra sàn, đi lê chân qua là vấp.","Ha, true. She spreads a whole flock of stuffed animals on the floor — shuffle past and you trip over them.",,
lesson_vi2_l104_d7,Coi chừng té. Bạn dọn bớt lối đi cho an toàn.,Careful you do not fall. Clear a bit of the walkway to be safe.,,
lesson_vi2_l104_d8,"Ừ. Còn chuyến đi thì mình hỏi bên khách sạn, may ra chuộc lại được ít tiền cọc.","Yeah. As for the trip, I will ask the hotel — with luck I can recover part of the deposit.",,
lesson_vi2_l104_d9,"Chắc được. Đừng qua mấy ông cò vé, họ lấy phí cao mà không chắc ăn.",Probably. Do not go through the ticket brokers — they charge a lot and nothing is guaranteed.,,
lesson_vi2_l104_d10,"Ơ, mình cũng định vậy. Cảm ơn nha, may mà hỏi bạn.","Huh, I was about to do exactly that. Thanks — good thing I asked you.",,
lesson_vi2_l104_d11,"Có gì đâu. Nếu cần giấy tờ gì gửi lên toà nhà quản lý thì nói, mình biết chỗ nộp.","Not at all. If you need to send any paperwork up to the management building, say so — I know where to file it.",,
lesson_vi2_l105_d0,"Người ta đào dọc con đường mình đi làm, để cả dãy hố sâu, đi qua rung hết cả người.","They are digging along my route to work, leaving a row of deep pits — riding past shakes you to pieces.",,
lesson_vi2_l105_d1,"Trời. Nhớ cài đai an toàn nếu đi ô tô, còn xe máy thì chạy chậm.","Goodness. Buckle the seatbelt if you are in a car, and go slowly on a motorbike.",,
lesson_vi2_l105_d2,"Ừ. Mình đổi thói quen, dậy sớm hơn hai mươi phút để bù thời gian kẹt xe.",Yeah. I changed my routine and get up twenty minutes earlier to make up for the traffic.,,
lesson_vi2_l105_d3,"Khôn đó. Nhu cầu đi lại giờ cao quá, đường nào cũng đông.",Smart. The demand for travel is so high now that every road is packed.,,
lesson_vi2_l105_d4,"Đúng. Bên phường có trưng bày bản vẽ dự án, nói làm xong trong bốn tháng.",True. The ward office has the project plans on display — they say it will be finished in four months.,,
lesson_vi2_l105_d5,Tin được bao nhiêu thì tin. Ranh giới công trường họ cắm cọc rồi phải không?,Believe as much of that as you like. Have they staked out the work-site boundary yet?,,
lesson_vi2_l105_d6,"Rồi, có rào chắn. Mà mình thấy mực nước dưới hố lên cao sau mưa, hơi ghê.","Yes, there are barriers. But I noticed the water level in the pits rises after rain — a bit unnerving.",,
lesson_vi2_l105_d7,"Ừ, báo cho họ đi. Đà này mưa thêm vài hôm là sụt lở.","Yeah, report it. At this rate a few more days of rain and it will cave in.",,
lesson_vi2_l105_d8,"Mình nhắn tổ trưởng rồi. À, trưa nay mình mang cơm theo, có canh su su với lạp xưởng.","I already messaged the block leader. Oh, I brought lunch today — chayote soup and Chinese sausage.",,
lesson_vi2_l105_d9,Ngon đó. Mang theo vậy tiết kiệm được cả vạn mỗi ngày.,That sounds good. Bringing lunch saves you tens of thousands a day.,,
lesson_vi2_l105_d10,"Ừ. Mà nhớ mang xà phòng rửa tay, ngoài công trường bụi lắm, dễ viêm họng.",Yeah. And remember hand soap — it is dusty near the work site and easy to end up with a sore throat.,,
lesson_vi2_l105_d11,Chuẩn. Hằng ngày đi ngang đó mình đều bẻ khẩu trang mới ra đeo cho chắc.,Right. Every day I pass there I snap open a fresh mask and put it on to be safe.,,
lesson_vi2_l106_d0,"Anh Ba mở cái xưởng nhỏ sau nhà, nhận sửa đồ vặt cho cả xóm.","Ba opened a small workshop behind his house, taking on odd repair jobs for the whole block.",,
lesson_vi2_l106_d1,"Hay quá. Mình có cái ghế gãy chân, nhấc lên là lung lay.",That is great. I have a chair with a broken leg — lift it and it wobbles.,,
lesson_vi2_l106_d2,"Mang qua đi, ảnh làm nhanh lắm, chừng tiếng rưỡi là xong.","Take it over — he works fast, about an hour and a half and it is done.",,
lesson_vi2_l106_d3,Giá sao? Mình không muốn ảnh làm giùm không công hoài.,What does he charge? I do not want him doing it for me for free all the time.,,
lesson_vi2_l106_d4,"Ảnh lấy rẻ. Dịp này ảnh còn có khuyến mại, sửa hai món tính tiền một.",He charges little. Right now he even has a promotion — two items repaired for the price of one.,,
lesson_vi2_l106_d5,"Ối, vậy mình mang luôn cái bàn bị mực dây, tẩy hoài không sạch.","Oh, then I will bring the table with the ink stain too — I keep trying to bleach it out and it will not come clean.",,
lesson_vi2_l106_d6,Ảnh có thuốc tẩy chuyên dụng. Mà nhớ đừng trộn hai loại hoá chất với nhau nha.,He has a proper solvent for that. But remember never to mix two chemicals together.,,
lesson_vi2_l106_d7,Biết rồi. Trước mình đọc bài báo có trích lời một kỹ sư nói về vụ đó.,I know. I once read an article quoting an engineer on exactly that.,,
lesson_vi2_l106_d8,"Ừ. À, chiều ảnh nghỉ sớm, đi châm cứu chỗ bác sĩ đông y, lưng ảnh đau lâu rồi.","Right. Oh, he finishes early this afternoon — he is going for acupuncture at the traditional medicine clinic, his back has hurt for a long time.",,
lesson_vi2_l106_d9,"Mong ảnh đỡ. Ảnh làm nặng cả đời mà, tiềm lực sức khỏe cũng có hạn.",I hope it helps. He has done heavy work his whole life — even a strong constitution has limits.,,
lesson_vi2_l106_d10,"Đúng. Cuối tuần nhà ảnh làm vịt nấu chao, rủ mình với bạn qua ăn.",True. This weekend his family is making duck in fermented bean curd — he invited you and me over to eat.,,
lesson_vi2_l106_d11,"Đi chứ. Mấy đứa nhỏ chắc lại đòi cưỡi con ngựa gỗ ngoài sân, tát nước um sùm.",Of course. The kids will want to ride that wooden horse in the yard again and splash water everywhere.,,
lesson_vi2_l107_d0,"Mai mình ra sân bay tiễn bạn Hương, bạn ấy đi dạy ở trường bên kia một năm.",Tomorrow I am going to the airport to see Huong off — she is going to teach at a school over there for a year.,,
lesson_vi2_l107_d1,Đi giảng dạy hả? Giỏi ghê. Mấy giờ bay?,She is going to teach? Impressive. What time is the flight?,,
lesson_vi2_l107_d2,"Chín giờ sáng. Mà lo lắm, chuyến hôm qua bị huỷ, hôm nay lại cúp điện ở nhà ga.",Nine in the morning. But I am worried — yesterday's flight was canceled and today there was a power cut at the terminal.,,
lesson_vi2_l107_d3,"Trời. Đi sớm đi, đỗ xe ngoài bãi rồi đi bộ vô cho chắc.",Goodness. Go early — park in the outer lot and walk in to be safe.,,
lesson_vi2_l107_d4,Ừ. Mình đổi sẵn ít tiền lẻ để trả phí giữ xe.,Yeah. I changed some small notes in advance for the parking fee.,,
lesson_vi2_l107_d5,Chu đáo. Bạn Hương chuẩn bị xong chưa? Đồ đạc nhiều không?,Thoughtful. Is Huong all packed? Does she have a lot of luggage?,,
lesson_vi2_l107_d6,"Hai vali. Bạn ấy còn lắp thêm cái khoá nhỏ, gài kỹ mấy ngăn ngoài.",Two suitcases. She even fitted an extra small lock and fastened the outer compartments carefully.,,
lesson_vi2_l107_d7,"Nên vậy. Nhớ dặn đừng mang mắm muối gì qua, hải quan giữ lại là mệt.",She should. Remind her not to bring fish sauce or salt over — customs holding it up is a hassle.,,
lesson_vi2_l107_d8,"Mình dặn rồi. Bạn ấy trân trọng chuyến này lắm, thi mấy lần mới đậu, hai lần đầu rớt.","I already told her. She treasures this trip — she took the exam several times before passing, failing the first two.",,
lesson_vi2_l107_d9,Kiên trì thật. Muôn vàn khó khăn mà không bỏ cuộc.,Real persistence. Countless obstacles and she never gave up.,,
lesson_vi2_l107_d10,"Ừ. Mà bạn ấy mới xăm một hình nhỏ ở cổ tay, kiểu kỷ niệm ngày đi.","Yeah. And she just got a small tattoo on her wrist, as a memento of the departure date.",,
lesson_vi2_l107_d11,"Dễ thương. Nhớ chụp hình nha. Mà xe bạn dạo này còn kêu lạch cạch không, hay bị tông hôm trước?","Sweet. Take photos. By the way, is your bike still rattling, or is that from the collision the other day?",,
lesson_vi2_l107_d12,"Sửa rồi. Thợ phun sơn lại chỗ trầy, còn non màu chút nhưng ổn.",It is fixed. The mechanic sprayed paint over the scratch — the color is slightly off but it is fine.,,
lesson_vi2_l108_d0,"Bốn giờ sáng mình dậy trộn bột, sáu giờ là chiên xong mẻ đầu.","I get up at four to mix the batter, and by six the first batch is fried.",,
lesson_vi2_l108_d1,"Vất vả ghê. Đứng bếp nóng cả buổi, đội cái nón cho đỡ nắng chưa?",That is hard work. Standing at a hot stove all morning — do you wear a hat to keep the sun off?,,
lesson_vi2_l108_d2,"Có. Mà khách đứng nhìn chằm chằm chờ bánh, mình càng làm càng gấp.","I do. But customers stand there staring while they wait, and the more they watch the more I rush.",,
lesson_vi2_l108_d3,"Ha ha. Bánh bạn thơm lắm, mùi bay ra tới đầu hẻm.",Ha ha. Your cakes smell wonderful — the scent carries to the top of the alley.,,
lesson_vi2_l108_d4,"Cảm ơn. Mình tiết kiệm dầu bằng cách chiên từng mẻ nhỏ, đỡ tốn mà bánh giòn hơn.",Thanks. I save oil by frying in small batches — it costs less and the cakes come out crispier.,,
lesson_vi2_l108_d5,Khôn. Còn bã dầu cũ bạn bỏ đâu?,Smart. Where do you put the old oil residue?,,
lesson_vi2_l108_d6,"Gom vô lọ rồi đưa người ta thu gom, không đổ xuống cống.",I collect it in a jar and give it to the people who pick it up — never down the drain.,,
lesson_vi2_l108_d7,"Đúng bài. À, tay bạn còn vết sẹo hôm bị dầu văng không?","Exactly right. Oh, do you still have the scar on your hand from when the oil splashed?",,
lesson_vi2_l108_d8,"Còn mờ mờ, với chỗ đó hơi thâm. Mà mình có tật hay quên đeo găng, sửa hoài không được.","A faint one, and the skin there is a bit darkened. I have this bad habit of forgetting gloves — I keep trying to fix it and cannot.",,
lesson_vi2_l108_d9,Từ từ. Mà mấy hôm nay tình hình bán buôn gay go không?,"Take your time. By the way, has business been tense the last few days?",,
lesson_vi2_l108_d10,"Cũng ổn. Tần suất khách quen tăng, người ta ăn xong hay xin thêm cây tăm.","It is alright. Regulars come more frequently now, and after eating they usually ask for a toothpick.",,
lesson_vi2_l108_d11,"Ha, nhớ để sẵn ly nước súc miệng nữa. Bánh đẳng cấp vậy mà bán rẻ, khách hở ra là mua cả chục.","Ha, keep a cup of rinse water out too. Cakes this good sold this cheap — the moment customers get a chance they buy ten at a time.",,
lesson_vi2_l109_d0,"Dựng lều xong rồi, mình trải bạt trước cho khỏi ẩm.",The tent is up — I laid a tarp down first so it does not get damp.,,
lesson_vi2_l109_d1,"Chu đáo. Ngồi lâu tê cả chân, mình đi tản bộ một vòng cho giãn.",Thoughtful. My legs have gone numb from sitting — I will take a stroll around to stretch out.,,
lesson_vi2_l109_d2,"Đi đi. Nhớ đậy nắp thùng đồ ăn lại, không thì kiến bu.",Go ahead. Remember to put the lid back on the food box or the ants will swarm it.,,
lesson_vi2_l109_d3,"Rồi. Tối nay mình nướng bánh pizza trên bếp than, thử coi có ra gì không.",Done. Tonight I am grilling a pizza over the charcoal — let us see if it turns out at all.,,
lesson_vi2_l109_d4,"Ha ha, nghe tào lao mà chắc ngon. Cứ thử, rủi hư thì mình còn mì gói.","Ha ha, it sounds ridiculous but it will probably be good. Give it a go — if it flops we still have instant noodles.",,
lesson_vi2_l109_d5,"Chuẩn. Mà con dao này rỉ rồi, lột vỏ trái cây hơi khó.",Right. This knife has rusted though — peeling fruit with it is a bit hard.,,
lesson_vi2_l109_d6,"Để mình lấy con khác. Bên hãng bán bộ dao dã ngoại rẻ lắm, mai mình mua.",Let me get another one. That brand sells cheap camping knife sets — I will buy one tomorrow.,,
lesson_vi2_l109_d7,"Ừ. Đêm nay lạnh, hai đứa mình luân phiên canh lửa nha.","Sure. It is cold tonight, so let us take turns watching the fire.",,
lesson_vi2_l109_d8,"Được. Nói nhỏ thôi, nói thầm cũng được, mấy lều bên cạnh ngủ rồi.","Alright. Keep your voice down, whisper even — the tents next to us are already asleep.",,
lesson_vi2_l109_d9,"Ừ, mình nhã nhặn mà. Mà chú bên kia hồi chiều mời mình điếu thuốc, mình từ chối khéo.","Yes, I am polite about it. Oh, the man over there offered me a cigarette this afternoon and I declined tactfully.",,
lesson_vi2_l109_d10,"Tốt. Từ chối vậy là hay, đâu có gì phải ngại, xá gì một điếu thuốc.","Good. Declining like that is fine — nothing to feel awkward about, a cigarette is hardly a big deal.",,
lesson_vi2_l109_d11,"Ừ. Chú đó vui tính, không kiêu căng gì hết, kể chuyện đi rừng nghe mê luôn.","Yeah. He is good-humored, not arrogant at all — his forest stories are captivating.",,
lesson_vi2_l110_d0,"Tối mai đám cưới chị Hai, nhóm mình múa một bài, tập từ tuần trước rồi.","Tomorrow evening is my sister's wedding — our group is performing a dance, we have rehearsed since last week.",,
lesson_vi2_l110_d1,"Vui ghê. Có nhạc kèn với trống không, hay mở loa thôi?","How fun. Is there a horn and drum band, or just speakers?",,
lesson_vi2_l110_d2,"Có ban nhạc nhỏ. Mà chiều nay sét đánh ầm ầm, mưa dâng nước tới đáy sân khấu luôn.",There is a small band. But this afternoon thunder crashed and the rain rose to the base of the stage.,,
lesson_vi2_l110_d3,Trời. Có dập được nước không hay phải dời chỗ?,"Goodness. Could you get the water under control, or do you have to move the venue?",,
lesson_vi2_l110_d4,"Tụi mình tát bớt rồi, giờ dịu lại rồi. Chắc mai nắng.",We bailed some out and it has eased off now. Tomorrow will probably be sunny.,,
lesson_vi2_l110_d5,Mong vậy. Đồ diễn cất kỹ chưa? Ẩm là hư liền.,I hope so. Are the costumes stored properly? Damp ruins them immediately.,,
lesson_vi2_l110_d6,"Cất trong buồng trong, có mấy lọ hút ẩm. Tiền mừng thì để trong két của ba mình.",They are in the inner room with some dehumidifier jars. The gift money goes in my dad's safe.,,
lesson_vi2_l110_d7,Cẩn thận vậy là quí. Mà nhóm bạn thoả thuận chia phần quà thế nào?,That care is worth a lot. How did your group agree to split the gift?,,
lesson_vi2_l110_d8,"Chia đều. Không ai tị nạnh gì, ai cũng vui vì được góp một tay.",Evenly. Nobody is resentful — everyone is glad just to pitch in.,,
lesson_vi2_l110_d9,"Hay đó. Mà đừng để mấy đứa nhỏ chuồn ra sân lúc mưa, trơn lắm.",Nice. And do not let the kids slip out into the yard while it rains — it is very slippery.,,
lesson_vi2_l110_d10,"Ừ, mình canh rồi. Hôm qua một bé té, may không đè lên đứa kia.","Yeah, I am watching them. Yesterday one fell — luckily she did not land on the other one.",,
lesson_vi2_l110_d11,"Gớm. Mà mùa này bệnh lây nhanh, đứa nào ho thì cho ở nhà nghỉ.","Yikes. And illness spreads fast this season — if any of them is coughing, keep them home to rest.",,
lesson_vi2_l111_d0,"Chiều nay mấy đứa nhỏ đá banh ngoài sân, chia hai đội, ồn cả xóm.","This afternoon the kids are playing football in the yard, split into two teams, noisy enough for the whole block.",,
lesson_vi2_l111_d1,Vui mà. Thằng nhỏ nhà mình lùn nhất đội mà chuyền bóng hay nhất.,It is fun. My little one is the shortest on the team but the best passer.,,
lesson_vi2_l111_d2,"Ha, đúng. Nó chạy nhanh như chớp, quay đầu một cái là mất dạng.","Ha, true. He runs quick as lightning — turn your head once and he is gone.",,
lesson_vi2_l111_d3,"Mà sân dơ, mưa hôm qua còn đọng bùn, về nhà giặt đồ mệt.","The yard is dirty though — mud is still pooled from yesterday's rain, and washing their clothes at home is a chore.",,
lesson_vi2_l111_d4,"Ừ. Mình bấm điện thoại hẹn giờ, sáu giờ là gọi tụi nó vô tắm.",Yeah. I set a timer on my phone — at six I call them in to wash up.,,
lesson_vi2_l111_d5,"Khôn. À, cây me bạn trồng năm ngoái lớn nhanh ghê, mấy đứa hay trèo lên hái.","Smart. Oh, that tamarind tree you planted last year has grown so fast — the kids keep climbing up to pick from it.",,
lesson_vi2_l111_d6,"Trái còn chua lắm, ngậm một miếng là nhăn mặt.",The fruit is still very sour — hold a piece in your mouth and your face scrunches up.,,
lesson_vi2_l111_d7,"Ha ha. Mà tụi nhỏ đâu có sợ, ăn chua riết quen hàm luôn.",Ha ha. The kids do not mind — eating sour things so often their jaws have gotten used to it.,,
lesson_vi2_l111_d8,"Đúng. Trường có khảo sát về vận động ngoài trời, ba mẹ ai cũng ủng hộ.",True. The school ran a survey about outdoor activity and every parent supported it.,,
lesson_vi2_l111_d9,"Tốt. Chơi ngoài sân hơn ngồi máy nhiều. Mà đừng bày trò lố, kiểu vừa chạy vừa quay phim là dễ té.",Good. Playing in the yard beats sitting at a screen. Just no over-the-top stunts — filming while running is how they fall.,,
lesson_vi2_l111_d10,"Mình nhắc rồi. Bà ngoại còn đeo cho mỗi đứa một cái bùa nhỏ, nói cho thiêng, đá bóng khỏi té.","I already told them. Grandma even put a little amulet on each of them, saying it is blessed and will keep them from falling.",,
lesson_vi2_l111_d11,"Ha ha, dễ thương ghê. Trận này nhằm ngày rằm, chắc bà tin là ngày lành.","Ha ha, so sweet. This match falls on the full moon — she probably believes it is an auspicious day.",,
lesson_vi2_l112_d0,"Chuỗi cà-phê đó mới mở chi nhánh ngoài đường lớn, tui ghé thử sáng nay.",That coffee chain just opened a branch out on the main road — I stopped in this morning to try it.,,
lesson_vi2_l112_d1,"Ngon không? Mấy chuỗi lớn giờ phổ biến quá, đâu đâu cũng thấy.","Any good? The big chains are so common now, you see them everywhere.",,
lesson_vi2_l112_d2,"Nếm thì ổn, cà phê đậm, hậu vị hơi trầm. Mà giá cao hơn quán quen mình.","The taste is fine — strong, with a slightly deep finish. But it costs more than my usual place.",,
lesson_vi2_l112_d3,"Thường mà. Bàn ghế khung thép, nhìn hiện đại, mình đoán vậy.","That is typical. Steel-framed tables and chairs, a modern look — I would guess.",,
lesson_vi2_l112_d4,"Đúng luôn. Ngồi đó cả buổi thì còng lưng, ghế cứng quá.",Exactly right. Sit there all morning and your back hunches over — the chairs are too hard.,,
lesson_vi2_l112_d5,"Ha ha. Chỗ đậu xe sao, có làn riêng không?",Ha ha. What about parking — is there a separate lane?,,
lesson_vi2_l112_d6,"Có, nhưng hẹp. Bảo vệ suỵt mấy người nói lớn ngoài cửa, cũng hơi kỳ.","There is, but it is narrow. The guard shushed some people talking loudly outside, which felt a bit odd.",,
lesson_vi2_l112_d7,"Ừ nhở. Quán mình quen thì thoải mái hơn, chủ quán vui tính.","True, now that you mention it. Our usual place is more relaxed, and the owner is cheerful.",,
lesson_vi2_l112_d8,"Đúng. Cái cốt lõi vẫn là con người, chứ trang trí đẹp cũng chỉ khỏa lấp được một phần.",Right. The core of it is still the people — nice decor only papers over so much.,,
lesson_vi2_l112_d9,Chuẩn. Không sánh được với chỗ mình ngồi mấy năm nay đâu.,Exactly. It cannot compare with the place we have been sitting at for years.,,
lesson_vi2_l112_d10,"Ngẫu nhiên là hôm nay quán quen bán thêm sữa dê với đồ thuỷ sản khô, lạ ghê.","As it happens, today our usual place is also selling goat milk and dried seafood — how odd.",,
lesson_vi2_l112_d11,"Ha ha, chắc chủ đi vịnh Hạ Long về, mang đặc sản lên bán.","Ha ha, the owner probably came back from Ha Long Bay and brought local specialties to sell.",,
lesson_vi2_l113_d0,"Cuối tuần rồi tụi mình về làng chài, ở nhà một bác ngư dân quen.",Last weekend we went down to a fishing village and stayed with a fisherman we know.,,
lesson_vi2_l113_d1,Quãng đường xa không? Đi hết bao lâu?,Is it a long stretch of road? How long does it take?,,
lesson_vi2_l113_d2,"Chừng ba tiếng, qua một thung lũng nhỏ rồi mới ra biển.","About three hours, through a small valley and then out to the sea.",,
lesson_vi2_l113_d3,Nghe phiêu lưu ghê. Bác ấy có cho đi thuyền không?,That sounds like an adventure. Did he take you out on the boat?,,
lesson_vi2_l113_d4,"Có. Sáng bốn giờ đi, bác chĩa đèn xuống nước tìm luồng cá.",Yes. We left at four in the morning and he pointed a lamp down at the water to find the fish.,,
lesson_vi2_l113_d5,Hay quá. Rồi có bắt được nhiều không?,How great. Did you catch much?,,
